,id,url,verified,username,fullname,avatar,timestamp,text,links,isQuote,isRetweet,isReply,replyingTo,likes,replies,retweets,quotes,searchQuery,images,quotedTweet
0,1848481799204188416,https://twitter.com/SoloKnowsBall_/status/1848481799204188397,True,@SoloKnowsBall_,𝒮𝑜𝓁𝑜 ™️,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1847090476739854336/R7qw9Ehr.jpg,2024-10-21 21:49:00+00:00,"if temu jokic can get $185 million 

then i can get atleast a minimum",[],False,False,True,"['/TheHoopCentral', '/BobbyMarks42']",44,5,0,0,Temu,,
1,1848474235347366144,https://twitter.com/buckprotector/status/1848474235347366065,False,@buckprotector,lisa 💘 | mankisser buck truther,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1780884887718793216/Ce-NluLF.jpg,2024-10-21 21:19:00+00:00,i fear temu stans dont know oliver at all cause how do you take this interview as a win for bucktommy? be for real 😭,[],False,False,False,,173,6,6,0,Temu,,
2,1848467701976441088,https://twitter.com/pamericachavez/status/1848467701976441049,False,@pamericachavez,Sofia 🐝🌻🦄🦋,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1064990183152656384/7YfQ3O0m.jpg,2024-10-21 20:53:00+00:00,"Oliver stark: carefully choosing his words to not get bts hopes up about Temu being of any help and quietly spell trouble in the future for them 

Screen rant: do I hear wedding bells???!",[],False,False,False,,189,5,8,3,Temu,,
3,1848444197541708032,https://twitter.com/htownhotti33/status/1848444197541707978,False,@htownhotti33,BIG SIMON not the lil one 😼,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1733189719138197504/7kKnkq5i.jpg,2024-10-21 19:20:00+00:00,We want stunna not the temu version 😭,[],False,False,True,['/TeamBAD4life'],192,5,3,0,Temu,,
4,1848416338445787136,https://twitter.com/XAVIAERD/status/1848416338445787196,True,@XAVIAERD,Xaviaer DuRousseau,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1822494423785365504/OtceOjUD.jpg,2024-10-21 17:29:00+00:00,"You tried to be the Temu Andrew Tate and failed so badly that now you pretend to believe all the woke bullshit you spew—as if we don’t see through you like you’re bathing in windex

You will always be a racist dirtleg cunt and will never reach the career stability of Harry Sisson",[],False,False,True,"['/itsdeaann', '/emilysavesusa']",8,9,0,0,Temu,,
5,1848403643856220416,https://twitter.com/waasuppriri/status/1848403643856220387,False,@waasuppriri,A,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1846861143471476736/3xpoOTyK.jpg,2024-10-21 16:39:00+00:00,And also??? Daraz must be sufferinggggg because of temu,[],False,False,False,,89,25,0,2,Temu,,
6,1848384737590780160,https://twitter.com/jnssence/status/1848384737590780245,True,@jnssence,𐙚,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1818618769797005313/Eq3SsTAB.jpg,2024-10-21 15:23:00+00:00,when you order shutdown from temu,[],True,False,False,,8,8,0,0,Temu,['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GabD0NEXUAAKQCl.jpg'],"{'url': 'https://twitter.com/kchartsmaster/status/1848380018302365706', 'avatar': '', 'username': '@kchartsmaster', 'fullname': 'Kpop Charts', 'timestamp': '2024-10-21T15:05:00.000Z', 'text': ""BABYMONSTER unveils the visual poster to 'DRIP.'"", 'links': [], 'images': ['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GabD0NEXUAAKQCl.jpg']}"
7,1848380652246257664,https://twitter.com/carolcoulter3/status/1848380652246257739,False,@carolcoulter3,carol coulter,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1729515275324628992/aSAeJ96W.jpg,2024-10-21 15:07:00+00:00,"I am so fed up with Temu adverts ,you can't even block them",[],False,False,False,,19,5,0,0,Temu,,
8,1848363207125021184,https://twitter.com/etaylor1000/status/1848363207125021084,False,@etaylor1000,Evan,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1749086947752996864/HYaoG1xl.jpg,2024-10-21 13:58:00+00:00,What are some quality places to buy Crucifixes or small statues of the holy family etc. Im worried I'm on the Catholic version of Temu or Shein. @EfficacyOfGrace @HerreidJohn,"['https://twitter.com/EfficacyOfGrace', 'https://twitter.com/HerreidJohn']",False,False,False,,6,6,0,0,Temu,,
9,1848357424153153792,https://twitter.com/nepobaby22/status/1848357424153153843,False,@nepobaby22,n,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1840442212456534016/bXxOduG0.jpg,2024-10-21 13:35:00+00:00,whole of Pakistan is suffering from temu-fication where we keep seeing its ads and now wanna order a bunch of random stuff from temu,[],False,False,False,,91,5,10,6,Temu,,
10,1848328782295232768,https://twitter.com/willanselme/status/1848328782295232731,True,@willanselme,Will Anselm,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1786023631027355648/viEODd-7.jpg,2024-10-21 11:41:00+00:00,"People who buy things from Temu are most likely not in a state of grace.

Speak to your priest.",[],False,False,False,,26,5,0,0,Temu,,
11,1848298986203209984,https://twitter.com/SA1st_PSAF/status/1848298986203209909,False,@SA1st_PSAF,Kgomotso #MaAfrikaBorwaPele,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1829817728305168385/Cm2kWk9t.jpg,2024-10-21 09:43:00+00:00,"The nerve of @TAKEALOT ! Hiring foreigners while SA’s unemployment rate is sky-high, yet telling SARS to force Shein and Temu to create local jobs? How about you start by creating jobs for South Africans first! 🇿🇦 #SupportLocalJobs #UnemploymentCrisis","['https://twitter.com/TAKEALOT', 'https://twitter.com/search?q=%23SupportLocalJobs', 'https://twitter.com/search?q=%23UnemploymentCrisis']",True,False,False,,414,9,131,0,Temu,,"{'url': 'https://twitter.com/BDliveSA/status/1848221224788218264', 'avatar': '', 'username': '@BDliveSA', 'fullname': 'Business Day', 'timestamp': '2024-10-21T04:34:00.000Z', 'text': 'Force Shein and Temu to create SA jobs, Takealot tells Sars businesslive.co.za/bd/compan…', 'links': ['https://www.businesslive.co.za/bd/companies/retail-and-consumer/2024-10-21-force-shein-and-temu-to-create-sa-jobs-takealot-tells-sars/?utm_medium=Social&utm_source=Twitter#Echobox=1729485251']}"
12,1848258318604677632,https://twitter.com/joburglawyer/status/1848258318604677526,False,@joburglawyer,Joburg lawyer,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/3384245754/12011b9686007cb7450893e6ba318e10.jpeg,2024-10-21 07:01:00+00:00,"The SA government (or the ANC part thereof) prevented Starlink from entering the SA market despite an offer of a free service to rural areas, until it met BEE requirements. No such demands on Chinese companies Shein and Temu.",[],False,False,False,,435,43,114,6,Temu,,
13,1848221224788218368,https://twitter.com/BDliveSA/status/1848221224788218264,False,@BDliveSA,Business Day,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1179426844845719552/G5arcV_Z.jpg,2024-10-21 04:34:00+00:00,"Force Shein and Temu to create SA jobs, Takealot tells Sars businesslive.co.za/bd/compan…",['https://www.businesslive.co.za/bd/companies/retail-and-consumer/2024-10-21-force-shein-and-temu-to-create-sa-jobs-takealot-tells-sars/?utm_medium=Social&utm_source=Twitter#Echobox=1729485251'],False,False,False,,544,120,119,90,Temu,,
14,1848203214966931712,https://twitter.com/SiobhanBeslow/status/1848203214966931612,False,@SiobhanBeslow,“Sha-Vaughn”B.| 🌖🪬,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1657865033060175875/HouSBWo7.jpg,2024-10-21 03:22:00+00:00,"Kathy was really in the crowd in a Temu Liberty bodycon.

that isso nuts to me.",[],False,False,False,,369,5,52,11,Temu,,
15,1848167270050091520,https://twitter.com/CaptPiccard/status/1848167270050091489,False,@CaptPiccard,Jean Luc Picard,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1047374028640382976/0c9Cd5Es.jpg,2024-10-21 00:59:00+00:00,"#90dayfiancebeforethe90days #90dayfiance 
My weekly reminder that I hate Veah and her ex (Temu Tim & Veronica)
😂","['https://twitter.com/search?q=%2390dayfiancebeforethe90days', 'https://twitter.com/search?q=%2390dayfiance']",False,False,False,,100,13,5,0,Temu,,
16,1848155849824588288,https://twitter.com/rosettastoner2/status/1848155849824588285,True,@rosettastoner2,Rosetta Stoner,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1838436137779462144/KuvxbDE1.jpg,2024-10-21 00:14:00+00:00,"random shoutout to a fellow cousin

@Temu_trader and i were in spaces and i wanted to get a remilio (barely knew her)

i sent her 25 sol or so (i had no eth) and she bought the remilio and sent it to me

dunno many people on the internet i could send a few grand and trust them.

love all you who make twitter a worthwhile place",['https://twitter.com/Temu_trader'],False,False,False,,35,10,4,1,Temu,,
17,1848146303181524992,https://twitter.com/Xratios/status/1848146303181525120,True,@Xratios,X Ratios,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1823566649187803136/S2-7K-9t.jpg,2024-10-20 23:36:00+00:00,He’s the Temu Elon Musk for their campaign 😂😂,[],False,False,True,"['/DavidSacks', '/mcuban']",157,5,6,0,Temu,,
18,1848116682965016576,https://twitter.com/SuckItVileLibs/status/1848116682965016653,True,@SuckItVileLibs,D.S.S.,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1824705134426730496/z3aXydDV.jpg,2024-10-20 21:38:00+00:00,Cuban is the Temu version of Elon…and he’s also transitioning into Rachel Maddow….,[],False,False,True,"['/mcuban', '/JoshShapiroPA']",2874,71,97,7,Temu,,
19,1848105989889040896,https://twitter.com/crowsnravenss/status/1848105989889040854,False,@crowsnravenss,ro 🧸🪐s8 spoilers! ⊬,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1839579760084541440/g4T7CexF.jpg,2024-10-20 20:56:00+00:00,"doing this again bc i would loveee more moots hehe #911twt

- 23, she/her 
- buddie WILL be endgame trust
- temu defenders please dni
- buckley siblings are everything to me
- so are madney

i’d love to interact loads! 
likes and reposts are appreciated and i fb 🙂‍↕️ mwah",['https://twitter.com/search?q=%23911twt'],False,False,False,,350,32,53,0,Temu,,
20,1848088840898043904,https://twitter.com/AfroBoPeep/status/1848088840898044022,False,@AfroBoPeep,Afro Bo Peep 🪷,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1599780084180811784/79bwF_fa.jpg,2024-10-20 19:48:00+00:00,"Ma'am...😒 
Please sit your racist, unmoisturized, Dollar Tree face-card, Temu photo filter ass down somewhere. Calling someone beta, when the FELON whose gooseberries you gargle, doesn't even have a letter low enough in the Greek alphabet to describe him, is peak audacity.",[],False,False,True,"['/Shannon049671', '/hollyrpeete']",130,11,5,0,Temu,,
21,1848085809003450368,https://twitter.com/MattZomeal/status/1848085809003450372,False,@MattZomeal,Matt Zomeal,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1648428165059203072/f0ep7P_5.jpg,2024-10-20 19:36:00+00:00,"Is anyone else getting relentlessly spammed on here by Temu, a Chinese tech firm more dangerous than TikTok? Wtf @elonmusk",['https://twitter.com/elonmusk'],False,False,False,,17,10,0,0,Temu,,
22,1848083461443145984,https://twitter.com/dramugoner/status/1848083461443146108,False,@dramugoner,ummmmmr,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1791859039762092032/xtj04BcB.jpg,2024-10-20 19:26:00+00:00,i feel like ordering off of temu but what should i even get,[],False,False,False,,7,6,0,0,Temu,,
23,1848070144423293184,https://twitter.com/Biggies_MaIIs/status/1848070144423293282,True,@Biggies_MaIIs,Biggies Malls 2.0,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1608769113706446848/AtAGuDy7.jpg,2024-10-20 18:33:00+00:00,"Temu Pep has had a mare here. They got free kicks from their defenders diving all game, a 50/50 penalty overturned as a clear & obvious error and free kicks for legal shoulder to shoulder challenges.",[],True,False,False,,401,5,36,2,Temu,,"{'url': 'https://twitter.com/AnfieldSector/status/1848062017325654253', 'avatar': '', 'username': '@AnfieldSector', 'fullname': 'Anfield Sector', 'timestamp': '2024-10-20T18:01:00.000Z', 'text': 'Enzo Maresca:\n\n“The only thing I can say that sometimes in this stadium some decisions are for the noise of the crowd.”', 'links': []}"
24,1848051011635773440,https://twitter.com/PurpleForTheWin/status/1848051011635773507,True,@PurpleForTheWin,Purple FTW! Podcast,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1467956836108275720/E-zDAweb.jpg,2024-10-20 17:17:00+00:00,Jared Goof is Temu Kurt Cousins.,[],False,False,False,,124,6,6,1,Temu,,
25,1848016544439177472,https://twitter.com/9021l0/status/1848016544439177498,False,@9021l0,حـ,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1845905730718560256/hu_563Ih.jpg,2024-10-20 15:00:00+00:00,Is temu good or do i stick to shein,[],False,False,False,,6,6,0,0,Temu,,
26,1848010418809094656,https://twitter.com/saras76/status/1848010418809094616,True,@saras76,Sara Rose 🇺🇸🌹,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1822356372043751424/VZpk0MV-.jpg,2024-10-20 14:36:00+00:00,"You idiots all have the same talking points. 

Trump hasn't changed at all. 

Kamala is showing her laziness and inability to function as a human. 

Nice try Temu Ken doll",[],False,False,True,['/GavinNewsom'],4041,74,276,4,Temu,,
27,1848000682810380544,https://twitter.com/NeiroWild/status/1848000682810380506,True,@NeiroWild,NeiroWild,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1821262324243521536/eGrjylo6.jpg,2024-10-20 13:57:00+00:00,"Still under @NeiroOnEthereum , even with insiders manipulation and a scam MM that also manipulated the chart. 

Whatever, temu will always be temu 😂

The real community is with neiro eth. Like it or not.",['https://twitter.com/NeiroOnEthereum'],False,False,True,"['/0xBEMichael', '/neiro']",64,51,47,0,Temu,,
28,1847985860865647104,https://twitter.com/msfizzy/status/1847985860865647017,True,@msfizzy,Fiyinfoluwa,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1834616864485322752/LyLRMkMv.jpg,2024-10-20 12:58:00+00:00,How much tears should I expect to cry if I buy a dining table set from Temu?,[],False,False,False,,6,5,0,1,Temu,,
29,1847911626323718656,https://twitter.com/vinylsol/status/1847911626323718618,False,@vinylsol,Glenn Evans,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1509804116607844357/Zx6Yhg4-.jpg,2024-10-20 08:03:00+00:00,I'm pretty fed up with my online feeds getting inundated with constant Temu ads - so much so that I am determined that they will never get a cent of my money. Block them and they just come back.,[],False,False,False,,230,39,14,0,Temu,,
30,1847907219553034496,https://twitter.com/Northern_Star7/status/1847907219553034556,False,@Northern_Star7,Joanie Mancini 🩵🩵🩵🏆🏆🏆,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1671637024959352832/UAiFnqpn.jpg,2024-10-20 07:46:00+00:00,Who else's timeline is flooded with Temu ads? I keep hitting the 'i don't like this ad' but then it just proliferates....Elon Musk does enjoy his petty torments ...,[],False,False,False,,58,12,0,0,Temu,,
31,1847857186300469760,https://twitter.com/imalwayshungry/status/1847857186300469700,False,@imalwayshungry,𝙈𝙚𝙜 ✨️ || 𝙏𝙝𝙖𝙩 𝙬𝙚𝙚𝙬𝙤𝙤 𝙨𝙝𝙤𝙬 🚒,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1843737292709462016/iy0ZVloZ.jpg,2024-10-20 04:27:00+00:00,"Hi! I’m Meg currently looking for more #911twt moots again lol 🤭

•24, she/her
•I write silly fanfiction 
•buddie endgame
•no 1 certified temu hater
•love my found family 
•spn is my other personality trait
•open to interactions + dms! I am shy though 👉👈 so be nice :)",['https://twitter.com/search?q=%23911twt'],False,False,False,,30,5,6,0,Temu,,
32,1847830682497929472,https://twitter.com/GarysheffieldJr/status/1847830682497929396,True,@GarysheffieldJr,Gary Sheffield Jr.,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1782910846122991616/vdHWJEhu.jpg,2024-10-20 02:42:00+00:00,Can we score to end this discount temu franchise story line some billionaire convinced fans was likable?,[],False,False,False,,123,7,3,1,Temu,,
33,1847792015565844992,https://twitter.com/nbuddiethings/status/1847792015565844930,False,@nbuddiethings,Iman 🍉,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1842409459416707072/EcX4pkxV.jpg,2024-10-20 00:08:00+00:00,"Hey #911twt, I'm looking for new moots 😏 since my fl is still under 160 💁🏻‍♀️

- she/her
- Buddie truther
- will hype u up 🫶🏻
- avid fic reader
- DMs are open 🩵
- bi/demi
- temu/zionist 🚫
- love fantasies/thriller/horror/crime

I'll flb & repost are appropriated ✨",['https://twitter.com/search?q=%23911twt'],False,False,False,,108,22,23,2,Temu,,
34,1847759164614861056,https://twitter.com/PeetzFleshlight/status/1847759164614861047,False,@PeetzFleshlight,Lean Cuisine Enthusiast,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1775337553874292736/9Txdh3Z8.jpg,2024-10-19 21:58:00+00:00,"I don't think I'm better than her. It's funny that my stepmom, who hates me, gave me an ugly dress from temu that is poorly fitting like Chantal. I'm aware  that I'm fat and old. 😂",[],False,False,True,['/fattyfattyba'],8,5,0,0,Temu,,
35,1847754560452055296,https://twitter.com/hotbillorani/status/1847754560452055379,False,@hotbillorani,squidward chin,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1826541804570763264/gF1OiW7z.jpg,2024-10-19 21:39:00+00:00,ONE MORE TEMU AD AND IM GOING ON A SHOPPING SPREE,[],False,False,False,,30,5,3,0,Temu,,
36,1847753349686546432,https://twitter.com/maureenchuck1/status/1847753349686546479,False,@maureenchuck1,IrmaGherd (Retired Nurse Thug)💉💉💉💉💉💉,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/977882260807364608/MN7FByid.jpg,2024-10-19 21:35:00+00:00,"I thought I would block temu.com because it was hogging my FB feed. 
So I did, then another one popped up called shoptemu - blocked, then another called Wiki uiiu, then another, then another all linked to Temu & all blocked.",['http://temu.com'],False,False,False,,86,12,9,0,Temu,,
37,1847749998773231616,https://twitter.com/DancegodLlyod/status/1847749998773231704,False,@DancegodLlyod,Jnr🤗Dancegod,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1743914391756529664/BGtzWpo2.jpg,2024-10-19 21:21:00+00:00,"Memefi are now competing with Alibaba and temu 
Shopping mall",[],False,False,True,['/Mr_Jay_Pee'],115,6,2,1,Temu,,
38,1847743527528092160,https://twitter.com/TheCenci/status/1847743527528092053,False,@TheCenci,Karl,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1206690423026139138/cie2szsD.jpg,2024-10-19 20:56:00+00:00,"Look, lads. I’m honestly not going to buy anything from Temu. Let it go",[],False,False,False,,43,9,4,0,Temu,,
39,1847740187281150208,https://twitter.com/sevenflings/status/1847740187281150257,False,@sevenflings,faye ִ ࣪𖤐 sab paris,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1847553285982470144/IG3rUq5X.jpg,2024-10-19 20:42:00+00:00,did anyone order from temu before? is it good,[],False,False,False,,5,6,0,0,Temu,,
40,1847739834820935680,https://twitter.com/TrueToBuddie/status/1847739834820935804,False,@TrueToBuddie,Sophia,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1836785554916048896/Y-0gs9Oe.jpg,2024-10-19 20:41:00+00:00,"Hey #911twt, looking for new moots 😏 Been here, but want to meet more of you!
• she/her
• Since 2021
• Buddie fan ❤️
• Temu/Loucifer hater 🚫
• No racism/bigotry ✋🏽
• Kindness is 🔑
• CODm  🎮
• DMs open 💛
• Leader of BDL

PS: If you want to team up for CODm, DM me! 😊",['https://twitter.com/search?q=%23911twt'],False,False,False,,42,8,9,0,Temu,,
41,1847739265750274048,https://twitter.com/ArtCandee/status/1847739265750274071,True,@ArtCandee,Art Candee 🍿🥤,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1682807417371779073/v0CjudT4.jpg,2024-10-19 20:39:00+00:00,"What’s a better nickname for Stephen Miller?

A) Temu Goebbels

B) Knockoff Goebbels

C) Grifter Goebbels",[],False,False,False,,762,542,115,19,Temu,,
42,1847737321925353472,https://twitter.com/gunrightsdustin/status/1847737321925353497,True,@gunrightsdustin,Dustin Curtis,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1719698829660901376/fgSDhtKk.jpg,2024-10-19 20:31:00+00:00,"Don't let my wife see this. 

The prices I've told her are significantly lower. 

Like, she thinks I find hot deals on Temu.

That kind of lower.",[],False,False,True,['/Smith_WessonInc'],257,14,6,0,Temu,,
43,1847732521867341824,https://twitter.com/chimsbuckley/status/1847732521867341912,False,@chimsbuckley,kit 🌻,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1785830750014562304/Hj9gyyFV.jpg,2024-10-19 20:12:00+00:00,"okay OKAY

so im currently watching season 5 w my mum, and i noticed that taylor was not in the first 5 eps At All, yet her & buck stayed together for the whole season

whilst we’re celebrating the lack of temu (as we should), i don’t think we should get our hopes up too much",[],True,False,False,,77,12,2,3,Temu,,"{'url': 'https://twitter.com/chimsbuckley/status/1847712846676701347', 'avatar': '', 'username': '@chimsbuckley', 'fullname': 'kit 🌻', 'timestamp': '2024-10-19T18:54:00.000Z', 'text': 'i have some… thoughts about bt that would upset a lot of buddie fans (it upsets me too lol)', 'links': []}"
44,1847724899118252544,https://twitter.com/AngryCitizenxx/status/1847724899118252432,True,@AngryCitizenxx,Angry Citizen,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1829662431057960960/R8O4dZXw.jpg,2024-10-19 19:41:00+00:00,My wife keeps sending me temu links😭,[],False,False,False,,1,4,0,0,Temu,,
45,1847716201600110848,https://twitter.com/Yasuke1886/status/1847716201600110796,True,@Yasuke1886,Yasuke,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1541777807209930753/6SOnTXWC.jpg,2024-10-19 19:07:00+00:00,Temu Gareth Barry needs to concentrate on balling like an £105m player.,[],False,False,True,['/TikiTakaConnor'],146,7,1,3,Temu,,
46,1847708735176577024,https://twitter.com/chionogirl/status/1847708735176577030,False,@chionogirl,neature vs norture,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1737686531958284288/6xwF1ZJ0.jpg,2024-10-19 18:37:00+00:00,"Gender reveal parties started as lavish events for rich first time parents. 
Now they are ubiquitous, uninspired Instagram reels—Temu packaging and cringy gender disappointment. 
The next trend will be waiting until birth to find out the gender.",[],False,False,False,,44,6,0,0,Temu,,
47,1847698682805674496,https://twitter.com/cardikayy/status/1847698682805674396,False,@cardikayy,BG Starr🩸,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1761321298171486208/dIhrJy5V.jpg,2024-10-19 17:57:00+00:00,Temu = KNOCK OFF VERSION for the slow barbz 😂😂😂 just dvmb.,[],False,False,False,,28,9,0,0,Temu,,
48,1847683726437646592,https://twitter.com/BakerBroken/status/1847683726437646509,True,@BakerBroken,The Broken Baker,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1709955565273677824/mmEVNo6e.jpg,2024-10-19 16:58:00+00:00,"Imagine using the leaders of the smurf army, to do your dirty work. KP, Caffydaffy and Plevin is like your TEMU off brand of a CI",[],False,False,True,['/TheYoungJurks'],100,6,2,0,Temu,,
49,1847682990094328064,https://twitter.com/FutureAZA/status/1847682990094328165,True,@FutureAZA,FutureAzA,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1764983220230365184/0ZDrBBSi.jpg,2024-10-19 16:55:00+00:00,It's reasonably clear they're referring to clearance items from Temu.,[],True,False,False,,33,6,0,0,Temu,['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GaQ85XaXEAA1BEj.jpg'],"{'url': 'https://twitter.com/cybrtrkguy/status/1847668714394554400', 'avatar': '', 'username': '@cybrtrkguy', 'fullname': 'The Cybertruck Guy', 'timestamp': '2024-10-19T15:58:00.000Z', 'text': 'Charging electric vehicles is dangerous according to the City of New York', 'links': [], 'images': ['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GaQ85XaXEAA1BEj.jpg']}"
50,1847673128073187584,https://twitter.com/evoskuil/status/1847673128073187536,True,@evoskuil,Eric Voskuil,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/429184247664873472/omxXsrT4.jpeg,2024-10-19 16:16:00+00:00,"A few days ago I ordered a USD $356 (no tax, free delivery) mini computer from Temu. It arrived in 3 days (yesterday). It came with Windows 11, so I just booted it up and thumb drive transferred over a compiled copy of bn.exe. It then synced the full BTC blockchain in 61 minutes.",[],False,False,False,,798,68,61,18,Temu,,
51,1847640589107388416,https://twitter.com/PhillyTheBoss/status/1847640589107388524,False,@PhillyTheBoss,PhillyTheBoss.com,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1844774432218267655/QaIFt-LX.jpg,2024-10-19 14:06:00+00:00,I got a tent for free off temu.. sh*t prolly made out of coffee stirrers and napkins,[],False,False,False,,1,5,0,1,Temu,,
52,1847613544906318336,https://twitter.com/FedUpYorkshire/status/1847613544906318225,False,@FedUpYorkshire,Michelle,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1799293193961299968/6IKro9VQ.jpg,2024-10-19 12:19:00+00:00,I'm absolutely sick to the back teeth of being bombarded by TEMU adverts on this place. 😫 cheap Chinese cr*p.,[],False,False,False,,23,6,1,0,Temu,,
53,1847570268903846400,https://twitter.com/__Ebiere/status/1847570268903846314,False,@__Ebiere,Sunshine,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1492603626090647554/ZFPr5MSs.jpg,2024-10-19 09:27:00+00:00,"Shein, temu and AliExpress left the chat, especially temu.😂",[],True,False,False,,0,5,0,0,Temu,,"{'url': 'https://twitter.com/fikkypearl/status/1847553410905620652', 'avatar': '', 'username': '@fikkypearl', 'fullname': 'Olowo. F', 'timestamp': '2024-10-19T08:20:00.000Z', 'text': 'Affordable does not mean low quality ...just saying.', 'links': []}"
54,1847554380628693248,https://twitter.com/MysteriosoX/status/1847554380628693162,False,@MysteriosoX,Count Mysterioso🎗️,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1070245171760115713/7_tiQ6P5.jpg,2024-10-19 08:24:00+00:00,"Pronouncing Temu as ""t'MOO"" just to feel something",[],False,False,False,,17,5,0,0,Temu,,
55,1847472672718180608,https://twitter.com/annschof_ann/status/1847472672718180641,False,@annschof_ann,ann schofield,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1215392199447171072/yb8JQIJD.jpg,2024-10-19 02:59:00+00:00,Anyone figured out how to block temu once and for all? Ubiquitous purveyor of cheap shit all of which offends me.,[],False,False,False,,16,9,0,0,Temu,,
56,1847465836925096192,https://twitter.com/TexSaygo/status/1847465836925096111,False,@TexSaygo,Tex Saygo,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1837350741947609088/GynpmLTl.jpg,2024-10-19 02:32:00+00:00,So ain’t nobody gone say nothing about them Temu Chains?,[],False,False,False,,26,7,1,2,Temu,,
57,1847459065980432640,https://twitter.com/apexkilleryt/status/1847459065980432732,True,@apexkilleryt,ミ★ APEX KILLER ★彡,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1815526934668804097/-9Vmw79x.jpg,2024-10-19 02:05:00+00:00,"Let me guess
Next Week: Roman actually tries to acknowledge but Jimmy stops him and then Temu Bloodline lay out both Roman and Jimmy for the 3rd week in a row?",[],False,False,True,['/WrestleOps'],135,6,2,0,Temu,,
58,1847457989940097280,https://twitter.com/RhodesKotaEra/status/1847457989940097336,True,@RhodesKotaEra,𝙎𝙖𝙢,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1807626056754409472/ehqhpt68.jpg,2024-10-19 02:01:00+00:00,"I wish someone could genuinely go back and count every single ending where the temu bloodline have stood tall

Where is the creativity...",[],False,False,False,,187,12,10,1,Temu,,
